* Measurement data measured by REW V5.40 beta 55
* Source: Frequency response averaged data
* Format: Averaged data produced from the rms magnitudes of Right 16, Right 17, Right 18, Right 19, Right 20, Right 21, Right 22, Right 23, Right 24, Right 25, Right 26, Right 28, Right 29, Right 30, Right 31
* Dated: Jan 12, 2025 11:12:01 PM
62.580877, 91.155
62.917334, 91.194
63.253790, 91.231
63.590246, 91.268
63.926703, 91.304
64.263159, 91.339
64.599615, 91.373
64.936072, 91.406
65.272528, 91.439
65.608984, 91.470
65.945441, 91.500
66.281897, 91.530
66.618353, 91.558
66.954810, 91.585
67.291266, 91.611
67.627722, 91.636
67.964179, 91.660
68.300635, 91.684
68.637091, 91.706
68.973548, 91.728
69.310004, 91.749
69.646460, 91.769
69.982917, 91.790
70.319373, 91.809
70.655829, 91.828
70.992285, 91.846
71.328742, 91.864
71.665198, 91.881
72.001654, 91.898
72.338111, 91.914
72.674567, 91.929
73.011023, 91.944
73.347480, 91.958
73.683936, 91.972
74.020392, 91.984
74.356849, 91.997
74.693305, 92.008
75.029761, 92.019
75.366218, 92.029
75.702674, 92.040
76.039130, 92.049
76.375587, 92.059
76.712043, 92.068
77.048499, 92.077
77.384956, 92.085
77.721412, 92.094
78.057868, 92.102
78.394325, 92.109
78.730781, 92.116
79.067237, 92.122
79.403694, 92.128
79.740150, 92.133
80.076606, 92.138
80.413063, 92.143
80.749519, 92.148
81.085975, 92.152
81.422432, 92.155
81.758888, 92.159
82.095344, 92.162
82.431801, 92.164
82.768257, 92.166
83.104713, 92.167
83.441170, 92.167
83.777626, 92.167
84.114082, 92.166
84.450539, 92.164
84.786995, 92.162
85.123451, 92.159
85.459908, 92.156
85.796364, 92.153
86.132820, 92.149
86.469277, 92.145
86.805733, 92.140
87.142189, 92.136
87.478646, 92.131
87.815102, 92.126
88.151558, 92.120
88.488015, 92.115
88.824471, 92.109
89.160927, 92.103
89.497384, 92.097
89.833840, 92.090
90.170296, 92.083
90.506753, 92.076
90.843209, 92.068
91.179665, 92.060
91.516122, 92.051
91.852578, 92.042
92.189034, 92.033
92.525491, 92.024
92.861947, 92.014
93.198403, 92.004
93.534860, 91.993
93.871316, 91.982
94.207772, 91.971
94.544228, 91.960
94.880685, 91.948
95.217141, 91.936
95.553597, 91.923
95.890054, 91.910
96.226510, 91.896
96.562966, 91.882
96.899423, 91.867
97.235879, 91.852
97.572335, 91.837
97.908792, 91.821
98.245248, 91.805
98.581704, 91.789
98.918161, 91.772
99.254617, 91.755
99.591073, 91.739
99.927530, 91.722
100.263986, 91.705
100.600442, 91.688
100.936899, 91.671
101.273355, 91.654
101.609811, 91.637
101.946268, 91.620
102.282724, 91.603
102.619180, 91.585
102.955637, 91.568
103.292093, 91.551
103.628549, 91.533
103.965006, 91.515
104.301462, 91.497
104.637918, 91.478
104.974375, 91.460
105.310831, 91.440
105.647287, 91.421
105.983744, 91.401
106.320200, 91.381
106.656656, 91.361
106.993113, 91.340
107.329569, 91.319
107.666025, 91.298
108.002482, 91.276
108.338938, 91.254
108.675394, 91.232
109.011851, 91.210
109.348307, 91.187
109.684763, 91.165
110.021220, 91.142
110.357676, 91.119
110.694132, 91.095
111.030589, 91.072
111.367045, 91.048
111.703501, 91.025
112.039958, 91.001
112.376414, 90.977
112.712870, 90.953
113.049327, 90.930
113.385783, 90.906
113.722239, 90.882
114.058696, 90.858
114.395152, 90.834
114.731608, 90.810
115.068065, 90.786
115.404521, 90.762
115.740977, 90.738
116.077434, 90.714
116.413890, 90.690
116.750346, 90.665
117.086803, 90.641
117.423259, 90.616
117.759715, 90.592
118.096171, 90.567
118.432628, 90.543
118.769084, 90.518
119.105540, 90.493
119.441997, 90.468
119.778453, 90.443
120.114909, 90.418
120.451366, 90.393
120.787822, 90.368
121.124278, 90.344
121.460735, 90.319
121.797191, 90.294
122.133647, 90.269
122.470104, 90.245
122.806560, 90.220
123.143016, 90.196
123.479473, 90.171
123.815929, 90.146
124.152385, 90.122
124.488842, 90.097
124.825298, 90.073
125.161754, 90.048
125.498211, 90.024
125.834667, 89.999
126.171123, 89.974
126.507580, 89.950
126.844036, 89.926
127.180492, 89.901
127.516949, 89.877
127.853405, 89.853
128.189861, 89.828
128.526318, 89.804
128.862774, 89.780
129.199230, 89.756
129.535687, 89.733
129.872143, 89.709
130.208599, 89.685
130.545056, 89.662
130.881512, 89.638
131.217968, 89.615
131.554425, 89.592
131.890881, 89.570
132.227337, 89.547
132.563794, 89.525
132.900250, 89.502
133.236706, 89.480
133.573163, 89.459
133.909619, 89.437
134.246075, 89.416
134.582532, 89.394
134.918988, 89.374
135.255444, 89.353
135.591901, 89.332
135.928357, 89.312
136.264813, 89.292
136.601270, 89.272
136.937726, 89.252
137.274182, 89.232
137.610639, 89.213
137.947095, 89.193
138.283551, 89.174
138.620008, 89.155
138.956464, 89.136
139.292920, 89.118
139.629377, 89.099
139.965833, 89.081
140.302289, 89.063
140.638746, 89.045
140.975202, 89.027
141.311658, 89.010
141.648115, 88.993
141.984571, 88.976
142.321027, 88.959
142.657483, 88.943
142.993940, 88.926
143.330396, 88.910
143.666852, 88.895
144.003309, 88.879
144.339765, 88.864
144.676221, 88.849
145.012678, 88.834
145.349134, 88.820
145.685590, 88.806
146.022047, 88.792
146.358503, 88.779
146.694959, 88.766
147.031416, 88.753
147.367872, 88.740
147.704328, 88.728
148.040785, 88.716
148.377241, 88.704
148.713697, 88.692
149.050154, 88.681
149.386610, 88.670
149.723066, 88.659
150.059523, 88.649
150.395979, 88.638
150.732435, 88.628
151.068892, 88.618
151.405348, 88.609
151.741804, 88.599
152.078261, 88.590
152.414717, 88.581
152.751173, 88.572
153.087630, 88.563
153.424086, 88.555
153.760542, 88.546
154.096999, 88.538
154.433455, 88.530
154.769911, 88.523
155.106368, 88.515
155.442824, 88.508
155.779280, 88.501
156.115737, 88.494
156.452193, 88.487
156.788649, 88.481
157.125106, 88.475
157.461562, 88.469
157.798018, 88.463
158.134475, 88.457
158.470931, 88.452
158.807387, 88.447
159.143844, 88.442
159.480300, 88.438
159.816756, 88.433
160.153213, 88.429
160.489669, 88.425
160.826125, 88.421
161.162582, 88.418
161.499038, 88.414
161.835494, 88.411
162.171951, 88.408
162.508407, 88.405
162.844863, 88.402
163.181320, 88.399
163.517776, 88.397
163.854232, 88.395
164.190689, 88.393
164.527145, 88.391
164.863601, 88.389
165.200058, 88.387
165.536514, 88.386
165.872970, 88.384
166.209426, 88.383
166.545883, 88.382
166.882339, 88.381
167.218795, 88.380
167.555252, 88.380
167.891708, 88.379
168.228164, 88.379
168.564621, 88.379
168.901077, 88.379
169.237533, 88.379
169.573990, 88.379
169.910446, 88.380
170.246902, 88.380
170.583359, 88.381
170.919815, 88.382
171.256271, 88.383
171.592728, 88.384
171.929184, 88.385
172.265640, 88.386
172.602097, 88.388
172.938553, 88.389
173.275009, 88.391
173.611466, 88.393
173.947922, 88.394
174.284378, 88.396
174.620835, 88.398
174.957291, 88.400
175.293747, 88.402
175.630204, 88.404
175.966660, 88.407
176.303116, 88.409
176.639573, 88.411
176.976029, 88.414
177.312485, 88.416
177.648942, 88.419
177.985398, 88.421
178.321854, 88.424
178.658311, 88.426
178.994767, 88.429
179.331223, 88.431
179.667680, 88.434
180.004136, 88.437
180.340592, 88.440
180.677049, 88.443
181.013505, 88.446
181.349961, 88.448
181.686418, 88.451
182.022874, 88.455
182.359330, 88.458
182.695787, 88.461
183.032243, 88.464
183.368699, 88.467
183.705156, 88.470
184.041612, 88.474
184.378068, 88.477
184.714525, 88.481
185.050981, 88.484
185.387437, 88.488
185.723894, 88.491
186.060350, 88.495
186.396806, 88.498
186.733263, 88.502
187.069719, 88.506
187.406175, 88.509
187.742632, 88.513
188.079088, 88.517
188.415544, 88.520
188.752001, 88.524
189.088457, 88.528
189.424913, 88.532
189.761369, 88.536
190.097826, 88.539
190.434282, 88.543
190.770738, 88.547
191.107195, 88.551
191.443651, 88.555
191.780107, 88.559
192.116564, 88.563
192.453020, 88.567
192.789476, 88.571
193.125933, 88.575
193.462389, 88.579
193.798845, 88.582
194.135302, 88.586
194.471758, 88.590
194.808214, 88.594
195.144671, 88.598
195.481127, 88.602
195.817583, 88.606
196.154040, 88.610
196.490496, 88.614
196.826952, 88.618
197.163409, 88.622
197.499865, 88.626
197.836321, 88.630
198.172778, 88.634
198.509234, 88.637
198.845690, 88.641
199.182147, 88.645
199.518603, 88.649
199.855059, 88.652
200.191516, 88.656
200.527972, 88.660
200.864428, 88.663
201.200885, 88.667
201.537341, 88.670
201.873797, 88.674
202.210254, 88.677
202.546710, 88.681
202.883166, 88.684
203.219623, 88.688
203.556079, 88.691
203.892535, 88.694
204.228992, 88.698
204.565448, 88.701
204.901904, 88.704
205.238361, 88.707
205.574817, 88.710
205.911273, 88.714
206.247730, 88.717
206.584186, 88.720
206.920642, 88.723
207.257099, 88.726
207.593555, 88.729
207.930011, 88.732
208.266468, 88.735
208.602924, 88.738
208.939380, 88.741
209.275837, 88.744
209.612293, 88.747
209.948749, 88.750
210.285206, 88.753
210.621662, 88.755
210.958118, 88.758
211.294575, 88.761
211.631031, 88.764
211.967487, 88.767
212.303944, 88.769
212.640400, 88.772
212.976856, 88.775
213.313313, 88.777
213.649769, 88.780
213.986225, 88.782
214.322681, 88.785
214.659138, 88.787
214.995594, 88.790
215.332050, 88.792
215.668507, 88.794
216.004963, 88.797
216.341419, 88.799
216.677876, 88.801
217.014332, 88.803
217.350788, 88.805
217.687245, 88.808
218.023701, 88.810
218.360157, 88.812
218.696614, 88.814
219.033070, 88.815
219.369526, 88.817
219.705983, 88.819
220.042439, 88.821
220.378895, 88.823
220.715352, 88.824
221.051808, 88.826
221.388264, 88.828
221.724721, 88.829
222.061177, 88.831
222.397633, 88.832
222.734090, 88.834
223.070546, 88.835
223.407002, 88.837
223.743459, 88.838
224.079915, 88.839
224.416371, 88.841
224.752828, 88.842
225.089284, 88.843
225.425740, 88.845
225.762197, 88.846
226.098653, 88.847
226.435109, 88.848
226.771566, 88.849
227.108022, 88.851
227.444478, 88.852
227.780935, 88.853
228.117391, 88.854
228.453847, 88.855
228.790304, 88.856
229.126760, 88.857
229.463216, 88.858
229.799673, 88.859
230.136129, 88.861
230.472585, 88.862
230.809042, 88.863
231.145498, 88.864
231.481954, 88.865
231.818411, 88.866
232.154867, 88.867
232.491323, 88.868
232.827780, 88.869
233.164236, 88.870
233.500692, 88.871
233.837149, 88.872
234.173605, 88.873
234.510061, 88.874
234.846518, 88.875
235.182974, 88.876
235.519430, 88.877
235.855887, 88.878
236.192343, 88.879
236.528799, 88.880
236.865256, 88.881
237.201712, 88.882
237.538168, 88.882
237.874624, 88.883
238.211081, 88.884
238.547537, 88.885
238.883993, 88.886
239.220450, 88.887
239.556906, 88.888
239.893362, 88.888
240.229819, 88.889
240.566275, 88.890
240.902731, 88.891
241.239188, 88.891
241.575644, 88.892
241.912100, 88.893
242.248557, 88.894
242.585013, 88.894
242.921469, 88.895
243.257926, 88.896
243.594382, 88.896
243.930838, 88.897
244.267295, 88.897
244.603751, 88.898
244.940207, 88.899
245.276664, 88.899
245.613120, 88.900
245.949576, 88.900
246.286033, 88.901
246.622489, 88.901
246.958945, 88.902
247.295402, 88.902
247.631858, 88.903
247.968314, 88.903
248.304771, 88.904
248.641227, 88.904
248.977683, 88.905
249.314140, 88.905
249.650596, 88.905
249.987052, 88.906
250.323509, 88.906
250.659965, 88.906
250.996421, 88.907
251.332878, 88.907
251.669334, 88.907
252.005790, 88.908
252.342247, 88.908
252.678703, 88.908
253.015159, 88.908
253.351616, 88.908
253.688072, 88.909
254.024528, 88.909
254.360985, 88.909
254.697441, 88.909
255.033897, 88.909
255.370354, 88.909
255.706810, 88.909
256.043266, 88.909
256.379723, 88.909
256.716179, 88.909
257.052635, 88.909
257.389092, 88.909
257.725548, 88.909
258.062004, 88.908
258.398461, 88.908
258.734917, 88.908
259.071373, 88.908
259.407830, 88.907
259.744286, 88.907
260.080742, 88.907
260.417199, 88.906
260.753655, 88.906
261.090111, 88.906
261.426567, 88.905
261.763024, 88.905
262.099480, 88.904
262.435936, 88.904
262.772393, 88.903
263.108849, 88.902
263.445305, 88.902
263.781762, 88.901
264.118218, 88.901
264.454674, 88.900
264.791131, 88.899
265.127587, 88.898
265.464043, 88.898
265.800500, 88.897
266.136956, 88.896
266.473412, 88.895
266.809869, 88.894
267.146325, 88.894
267.482781, 88.893
267.819238, 88.892
268.155694, 88.891
268.492150, 88.890
268.828607, 88.889
269.165063, 88.888
269.501519, 88.887
269.837976, 88.886
270.174432, 88.885
270.510888, 88.884
270.847345, 88.882
271.183801, 88.881
271.520257, 88.880
271.856714, 88.879
272.193170, 88.878
272.529626, 88.877
272.866083, 88.875
273.202539, 88.874
273.538995, 88.873
273.875452, 88.871
274.211908, 88.870
274.548364, 88.869
274.884821, 88.867
275.221277, 88.866
275.557733, 88.864
275.894190, 88.863
276.230646, 88.861
276.567102, 88.860
276.903559, 88.858
277.240015, 88.857
277.576471, 88.855
277.912928, 88.854
278.249384, 88.852
278.585840, 88.850
278.922297, 88.849
279.258753, 88.847
279.595209, 88.845
279.931666, 88.844
280.268122, 88.842
280.604578, 88.840
280.941035, 88.838
281.277491, 88.837
281.613947, 88.835
281.950404, 88.833
282.286860, 88.831
282.623316, 88.829
282.959773, 88.827
283.296229, 88.826
283.632685, 88.824
283.969142, 88.822
284.305598, 88.820
284.642054, 88.818
284.978510, 88.816
285.314967, 88.814
285.651423, 88.812
285.987879, 88.810
286.324336, 88.808
286.660792, 88.806
286.997248, 88.803
287.333705, 88.801
287.670161, 88.799
288.006617, 88.797
288.343074, 88.795
288.679530, 88.793
289.015986, 88.790
289.352443, 88.788
289.688899, 88.786
290.025355, 88.784
290.361812, 88.781
290.698268, 88.779
291.034724, 88.777
291.371181, 88.775
291.707637, 88.772
292.044093, 88.770
292.380550, 88.768
292.717006, 88.765
293.053462, 88.763
293.389919, 88.761
293.726375, 88.758
294.062831, 88.756
294.399288, 88.754
294.735744, 88.751
295.072200, 88.749
295.408657, 88.746
295.745113, 88.744
296.081569, 88.742
296.418026, 88.739
296.754482, 88.737
297.090938, 88.735
297.427395, 88.732
297.763851, 88.730
298.100307, 88.727
298.436764, 88.725
298.773220, 88.723
299.109676, 88.720
299.446133, 88.718
299.782589, 88.715
300.119045, 88.713
300.455502, 88.711
300.791958, 88.708
301.128414, 88.706
301.464871, 88.704
301.801327, 88.701
302.137783, 88.699
302.474240, 88.696
302.810696, 88.694
303.147152, 88.692
303.483609, 88.689
303.820065, 88.687
304.156521, 88.685
304.492978, 88.682
304.829434, 88.680
305.165890, 88.677
305.502347, 88.675
305.838803, 88.673
306.175259, 88.670
306.511716, 88.668
306.848172, 88.666
307.184628, 88.663
307.521085, 88.661
307.857541, 88.659
308.193997, 88.656
308.530454, 88.654
308.866910, 88.651
309.203366, 88.649
309.539822, 88.647
309.876279, 88.644
310.212735, 88.642
310.549191, 88.640
310.885648, 88.637
311.222104, 88.635
311.558560, 88.632
311.895017, 88.630
312.231473, 88.628
312.567929, 88.625
312.904386, 88.623
313.240842, 88.620
313.577298, 88.618
313.913755, 88.616
314.250211, 88.613
314.586667, 88.611
314.923124, 88.608
315.259580, 88.606
315.596036, 88.603
315.932493, 88.601
316.268949, 88.598
316.605405, 88.596
316.941862, 88.593
317.278318, 88.591
317.614774, 88.588
317.951231, 88.585
318.287687, 88.583
318.624143, 88.580
318.960600, 88.578
319.297056, 88.575
319.633512, 88.572
319.969969, 88.570
320.306425, 88.567
320.642881, 88.564
320.979338, 88.562
321.315794, 88.559
321.652250, 88.556
321.988707, 88.554
322.325163, 88.551
322.661619, 88.548
322.998076, 88.546
323.334532, 88.543
323.670988, 88.540
324.007445, 88.537
324.343901, 88.534
324.680357, 88.532
325.016814, 88.529
325.353270, 88.526
325.689726, 88.523
326.026183, 88.520
326.362639, 88.518
326.699095, 88.515
327.035552, 88.512
327.372008, 88.509
327.708464, 88.506
328.044921, 88.503
328.381377, 88.501
328.717833, 88.498
329.054290, 88.495
329.390746, 88.492
329.727202, 88.489
330.063659, 88.486
330.400115, 88.483
330.736571, 88.481
331.073028, 88.478
331.409484, 88.475
331.745940, 88.472
332.082397, 88.469
332.418853, 88.466
332.755309, 88.463
333.091765, 88.460
333.428222, 88.457
333.764678, 88.455
334.101134, 88.452
334.437591, 88.449
334.774047, 88.446
335.110503, 88.443
335.446960, 88.440
335.783416, 88.437
336.119872, 88.434
336.456329, 88.431
336.792785, 88.428
337.129241, 88.425
337.465698, 88.423
337.802154, 88.420
338.138610, 88.417
338.475067, 88.414
338.811523, 88.411
339.147979, 88.408
339.484436, 88.405
339.820892, 88.402
340.157348, 88.399
340.493805, 88.396
340.830261, 88.393
341.166717, 88.390
341.503174, 88.387
341.839630, 88.384
342.176086, 88.381
342.512543, 88.378
342.848999, 88.375
343.185455, 88.373
343.521912, 88.370
343.858368, 88.367
344.194824, 88.364
344.531281, 88.361
344.867737, 88.358
345.204193, 88.355
345.540650, 88.352
345.877106, 88.349
346.213562, 88.346
346.550019, 88.343
346.886475, 88.340
347.222931, 88.337
347.559388, 88.334
347.895844, 88.330
348.232300, 88.327
348.568757, 88.324
348.905213, 88.321
349.241669, 88.318
349.578126, 88.315
349.914582, 88.312
350.251038, 88.309
350.587495, 88.306
350.923951, 88.303
351.260407, 88.300
351.596864, 88.297
351.933320, 88.294
352.269776, 88.291
352.606233, 88.288
352.942689, 88.284
353.279145, 88.281
353.615602, 88.278
353.952058, 88.275
354.288514, 88.272
354.624971, 88.269
354.961427, 88.266
355.297883, 88.263
355.634340, 88.260
355.970796, 88.256
356.307252, 88.253
356.643708, 88.250
356.980165, 88.247
357.316621, 88.244
357.653077, 88.241
357.989534, 88.237
358.325990, 88.234
358.662446, 88.231
358.998903, 88.228
359.335359, 88.225
359.671815, 88.221
360.008272, 88.218
360.344728, 88.215
360.681184, 88.212
361.017641, 88.209
361.354097, 88.205
361.690553, 88.202
362.027010, 88.199
362.363466, 88.195
362.699922, 88.192
363.036379, 88.189
363.372835, 88.186
363.709291, 88.182
364.045748, 88.179
364.382204, 88.176
364.718660, 88.172
365.055117, 88.169
365.391573, 88.166
365.728029, 88.162
366.064486, 88.159
366.400942, 88.156
366.737398, 88.152
367.073855, 88.149
367.410311, 88.145
367.746767, 88.142
368.083224, 88.139
368.419680, 88.135
368.756136, 88.132
369.092593, 88.128
369.429049, 88.125
369.765505, 88.121
370.101962, 88.118
370.438418, 88.114
370.774874, 88.111
371.111331, 88.107
371.447787, 88.104
371.784243, 88.100
372.120700, 88.097
372.457156, 88.093
372.793612, 88.090
373.130069, 88.086
373.466525, 88.083
373.802981, 88.079
374.139438, 88.076
374.475894, 88.072
374.812350, 88.069
375.148807, 88.065
375.485263, 88.061
375.821719, 88.058
376.158176, 88.054
376.494632, 88.051
376.831088, 88.047
377.167545, 88.043
377.504001, 88.040
377.840457, 88.036
378.176914, 88.033
378.513370, 88.029
378.849826, 88.025
379.186283, 88.022
379.522739, 88.018
379.859195, 88.014
380.195652, 88.011
380.532108, 88.007
380.868564, 88.003
381.205020, 88.000
381.541477, 87.996
381.877933, 87.992
382.214389, 87.989
382.550846, 87.985
382.887302, 87.981
383.223758, 87.978
383.560215, 87.974
383.896671, 87.970
384.233127, 87.967
384.569584, 87.963
384.906040, 87.959
385.242496, 87.956
385.578953, 87.952
385.915409, 87.948
386.251865, 87.945
386.588322, 87.941
386.924778, 87.937
387.261234, 87.934
387.597691, 87.930
387.934147, 87.926
388.270603, 87.923
388.607060, 87.919
388.943516, 87.916
389.279972, 87.912
389.616429, 87.908
389.952885, 87.905
390.289341, 87.901
390.625798, 87.897
390.962254, 87.894
391.298710, 87.890
391.635167, 87.887
391.971623, 87.883
392.308079, 87.879
392.644536, 87.876
392.980992, 87.872
393.317448, 87.869
393.653905, 87.865
393.990361, 87.861
394.326817, 87.858
394.663274, 87.854
394.999730, 87.851
395.336186, 87.847
395.672643, 87.844
396.009099, 87.840
396.345555, 87.837
396.682012, 87.833
397.018468, 87.829
397.354924, 87.826
397.691381, 87.822
398.027837, 87.819
398.364293, 87.815
398.700750, 87.812
399.037206, 87.808
399.373662, 87.805
399.710119, 87.801
400.046575, 87.798
400.383031, 87.794
400.719488, 87.790
401.055944, 87.787
401.392400, 87.783
401.728857, 87.780
402.065313, 87.776
402.401769, 87.773
402.738226, 87.769
403.074682, 87.766
403.411138, 87.762
403.747595, 87.759
404.084051, 87.755
404.420507, 87.752
404.756963, 87.748
405.093420, 87.745
405.429876, 87.741
405.766332, 87.738
406.102789, 87.734
406.439245, 87.731
406.775701, 87.727
407.112158, 87.724
407.448614, 87.720
407.785070, 87.716
408.121527, 87.713
408.457983, 87.709
408.794439, 87.706
409.130896, 87.702
409.467352, 87.699
409.803808, 87.695
410.140265, 87.692
410.476721, 87.688
410.813177, 87.685
411.149634, 87.681
411.486090, 87.678
411.822546, 87.674
412.159003, 87.671
412.495459, 87.668
412.831915, 87.664
413.168372, 87.661
413.504828, 87.657
413.841284, 87.654
414.177741, 87.650
414.514197, 87.647
414.850653, 87.643
415.187110, 87.640
415.523566, 87.636
415.860022, 87.633
416.196479, 87.629
416.532935, 87.626
416.869391, 87.623
417.205848, 87.619
417.542304, 87.616
417.878760, 87.612
418.215217, 87.609
418.551673, 87.605
418.888129, 87.602
419.224586, 87.599
419.561042, 87.595
419.897498, 87.592
420.233955, 87.588
420.570411, 87.585
420.906867, 87.581
421.243324, 87.578
421.579780, 87.575
421.916236, 87.571
422.252693, 87.568
422.589149, 87.564
422.925605, 87.561
423.262062, 87.558
423.598518, 87.554
423.934974, 87.551
424.271431, 87.548
424.607887, 87.544
424.944343, 87.541
425.280800, 87.537
425.617256, 87.534
425.953712, 87.531
426.290169, 87.527
426.626625, 87.524
426.963081, 87.521
427.299538, 87.517
427.635994, 87.514
427.972450, 87.511
428.308906, 87.507
428.645363, 87.504
428.981819, 87.501
429.318275, 87.497
429.654732, 87.494
429.991188, 87.491
430.327644, 87.487
430.664101, 87.484
431.000557, 87.481
431.337013, 87.478
431.673470, 87.474
432.009926, 87.471
432.346382, 87.468
432.682839, 87.464
433.019295, 87.461
433.355751, 87.458
433.692208, 87.455
434.028664, 87.451
434.365120, 87.448
434.701577, 87.445
435.038033, 87.442
435.374489, 87.439
435.710946, 87.435
436.047402, 87.432
436.383858, 87.429
436.720315, 87.426
437.056771, 87.423
437.393227, 87.419
437.729684, 87.416
438.066140, 87.413
438.402596, 87.410
438.739053, 87.407
439.075509, 87.404
439.411965, 87.401
439.748422, 87.398
440.084878, 87.394
440.421334, 87.391
440.757791, 87.388
441.094247, 87.385
441.430703, 87.382
441.767160, 87.379
442.103616, 87.376
442.440072, 87.373
442.776529, 87.370
443.112985, 87.367
443.449441, 87.364
443.785898, 87.361
444.122354, 87.358
444.458810, 87.355
444.795267, 87.352
445.131723, 87.349
445.468179, 87.346
445.804636, 87.343
446.141092, 87.341
446.477548, 87.338
446.814005, 87.335
447.150461, 87.332
447.486917, 87.329
447.823374, 87.326
448.159830, 87.324
448.496286, 87.321
448.832743, 87.318
449.169199, 87.315
449.505655, 87.313
449.842112, 87.310
450.178568, 87.307
450.515024, 87.304
450.851481, 87.302
451.187937, 87.299
451.524393, 87.296
451.860849, 87.294
452.197306, 87.291
452.533762, 87.289
452.870218, 87.286
453.206675, 87.283
453.543131, 87.281
453.879587, 87.278
454.216044, 87.276
454.552500, 87.273
454.888956, 87.271
455.225413, 87.268
455.561869, 87.266
455.898325, 87.263
456.234782, 87.261
456.571238, 87.259
456.907694, 87.256
457.244151, 87.254
457.580607, 87.251
457.917063, 87.249
458.253520, 87.247
458.589976, 87.244
458.926432, 87.242
459.262889, 87.240
459.599345, 87.238
459.935801, 87.235
460.272258, 87.233
460.608714, 87.231
460.945170, 87.229
461.281627, 87.227
461.618083, 87.224
461.954539, 87.222
462.290996, 87.220
462.627452, 87.218
462.963908, 87.216
463.300365, 87.214
463.636821, 87.212
463.973277, 87.210
464.309734, 87.208
464.646190, 87.206
464.982646, 87.204
465.319103, 87.202
465.655559, 87.200
465.992015, 87.198
466.328472, 87.196
466.664928, 87.194
467.001384, 87.192
467.337841, 87.190
467.674297, 87.189
468.010753, 87.187
468.347210, 87.185
468.683666, 87.183
469.020122, 87.181
469.356579, 87.180
469.693035, 87.178
470.029491, 87.176
470.365948, 87.174
470.702404, 87.173
471.038860, 87.171
471.375317, 87.169
471.711773, 87.168
472.048229, 87.166
472.384686, 87.165
472.721142, 87.163
